key,primary,dataset,feature,family,setting,H,loss,successful,loss_min,loss_max,score,placement_score_min,placement_score_max
Parkinsons__02,False,Parkinsons,MDVP:Flo(Hz),Histogram,32,512,0.1415105227365586,4,0.08214002142571308,0.16280843783906054,87.60322222897136,85.99868795744031,92.40948307987962
Parkinsons__02,False,Parkinsons,MDVP:Flo(Hz),Heatmap,16,512,0.13166432134898473,4,0.13166432134898473,0.13166432134898473,88.36542613696294,88.36542613696294,88.36542613696294
Parkinsons__02,False,Parkinsons,MDVP:Flo(Hz),Violin plot,16,512,0.1549010090188628,4,0.15483306119513612,0.1549341755040752,86.5875076903381,86.58502113884944,86.59260230782625
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Bar chart,means,128,0.35621637700872466,4,0.3562163770087246,0.3562163770087247,73.73454685789913,73.73454685789912,73.73454685789913
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Box plot,five,128,0.31881635237015404,4,0.2628182358918291,0.3510865483662136,75.82556875358857,74.0145034534789,79.1879600387445
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Interval plot,five,128,0.29418418520351164,4,0.2582895960443875,0.32391271593116444,77.26875443488356,75.53368042821896,79.47296100545076
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Dot plot,raw,128,0.09638204378160334,4,0.08195138514811436,0.12155652007941678,91.20908224206539,89.16180166552734,92.42559450701238
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Histogram,32,128,0.09165460809860287,4,0.08446542376359711,0.10274841355704506,91.60406529513553,90.68251540479501,92.21133086286301
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Heatmap,32,128,0.09691590875722021,4,0.09691590875722021,0.09691590875722021,91.16469111410521,91.16469111410521,91.16469111410521
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Violin plot,16,128,0.15797129809576954,4,0.1545876580120869,0.16021615357677008,86.35792628404987,86.19083581254682,86.61100723367782
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Bar chart,means,256,0.3559720276707202,4,0.3520973453109348,0.3598467100305056,73.74783399608864,73.53770043518853,73.95917190932988
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Box plot,five,256,0.3173574484718026,4,0.2563162246515954,0.339990463646221,75.9095415720348,74.62739677108748,79.59779396125543
