key,primary,dataset,feature,family,setting,H,phase,loss,score,decode_failure,scale,constant_scale_fallback
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,128,0.75,0.22870862427820973,81.38626035830409,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,256,0.0,0.22514908561996105,81.62271936839188,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,256,0.25,0.22514908561996105,81.62271936839188,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,256,0.5,0.2430412179984878,80.44785526984967,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,256,0.75,0.25753945310346893,79.52036793216388,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,512,0.0,0.21317727782780407,82.42818409775212,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,512,0.25,0.22100544559386961,81.89971663178147,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,512,0.5,0.2356821557727507,80.92695968200952,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,8,512,0.75,0.2241932876892447,81.68644690803475,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,128,0.0,0.09092939849374729,91.6649602972205,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,128,0.25,0.09092939849374729,91.6649602972205,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,128,0.5,0.09967998899070932,90.9355457961733,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,128,0.75,0.1464817199569244,87.22337064716322,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,256,0.0,0.07012133072169424,93.44734763165555,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,256,0.25,0.07012133072169424,93.44734763165555,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,256,0.5,0.06557843323596703,93.84574319538194,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,256,0.75,0.09411862945702648,91.39776739714831,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,512,0.0,0.08026501944249315,92.5698770211113,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,512,0.25,0.08026501944249315,92.5698770211113,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,512,0.5,0.08463753805120268,92.19669842855768,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,16,512,0.75,0.07506889654068655,93.01729435366978,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,128,0.0,0.09702693003934842,91.15546506813025,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,128,0.25,0.10530003401034418,90.47317191981931,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,128,0.5,0.11411568250619503,89.75728604326862,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,128,0.75,0.17849929347581964,84.85367836332249,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,256,0.0,0.1055279090304237,90.45452329439838,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,256,0.25,0.09853468306064408,91.0303530166098,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,256,0.5,0.09925586279423611,90.97063148319862,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,256,0.75,0.09809423098199736,91.0668658286025,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,512,0.0,0.10852963525766612,90.20958648232805,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,512,0.25,0.11241062640200625,89.89486222676707,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,512,0.5,0.11675994734212404,89.54475869053046,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,32,512,0.75,0.0954292158700454,91.28841786511504,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,128,0.0,0.05715557435893453,94.59345665432508,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,128,0.25,0.034143274900249265,96.69839994815587,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,128,0.5,0.06370451722170009,94.01107016184433,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,128,0.75,0.16339659058151726,85.95521149844143,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,256,0.0,0.0474397709433835,95.47088317062311,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,256,0.25,0.04005250932689242,96.1489916165085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,256,0.5,0.04870378780644364,95.35581082353899,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,256,0.75,0.07077128881543518,93.39062509850002,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,512,0.0,0.03542046560940604,96.57912251246078,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,512,0.25,0.04351520240491302,95.82994073257134,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,512,0.5,0.04583046971435929,95.61779169363113,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Histogram,64,512,0.75,0.03405373045862306,96.70677359835842,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,128,0.0,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,128,0.25,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,128,0.5,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,128,0.75,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,256,0.0,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,256,0.25,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,256,0.5,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,256,0.75,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,512,0.0,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,512,0.25,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,512,0.5,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,4,512,0.75,0.7498266580233381,57.14851784974135,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,128,0.0,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,128,0.25,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,128,0.5,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,128,0.75,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,256,0.0,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,256,0.25,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,256,0.5,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,256,0.75,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,512,0.0,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,512,0.25,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,512,0.5,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,8,512,0.75,0.21500523793313012,82.30417193107085,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,128,0.0,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,128,0.25,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,128,0.5,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,128,0.75,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,256,0.0,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,256,0.25,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,256,0.5,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,256,0.75,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,512,0.0,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,512,0.25,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,512,0.5,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,16,512,0.75,0.09004611894908426,91.73923769061277,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,128,0.0,0.12442110542421157,88.9346522558138,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,128,0.25,0.12442110542421157,88.9346522558138,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,128,0.5,0.12442110542421157,88.9346522558138,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,128,0.75,0.12442110542421157,88.9346522558138,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,256,0.0,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,256,0.25,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,256,0.5,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,256,0.75,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,512,0.0,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,512,0.25,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,512,0.5,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,32,512,0.75,0.12628815918612635,88.78722481843509,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,128,0.0,0.05748727516033042,94.56378563499835,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,128,0.25,0.05748727516033042,94.56378563499835,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,128,0.5,0.05748727516033042,94.56378563499835,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,128,0.75,0.05748727516033042,94.56378563499835,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,256,0.0,0.05320867191413996,94.94794589780231,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,256,0.25,0.05320867191413996,94.94794589780231,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,256,0.5,0.05320867191413996,94.94794589780231,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,256,0.75,0.05320867191413996,94.94794589780231,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,512,0.0,0.05008341396469384,95.23052994660692,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,512,0.25,0.05008341396469384,95.23052994660692,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,512,0.5,0.05008341396469384,95.23052994660692,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Heatmap,64,512,0.75,0.05008341396469384,95.23052994660692,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,128,0.0,0.9919587210589309,50.201843513524075,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,128,0.25,0.9849839032958981,50.378242278921476,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,128,0.5,0.9829396444226345,50.430178387560886,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,128,0.75,0.9916415822978869,50.209837396859065,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,256,0.0,0.9784964667750276,50.54343117579642,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,256,0.25,0.9799176234473836,50.507151820732055,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,256,0.5,0.9794533730051309,50.51899749888213,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,256,0.75,0.9781607290608688,50.55200951617059,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,512,0.0,0.98314196576827,50.42503347018828,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,512,0.25,0.9856661523436426,50.3609329705157,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,512,0.5,0.9833020083610172,50.42096442116704,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,8,512,0.75,0.9846259902528743,50.387327633081306,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,128,0.0,0.2182579365083122,82.08442317774936,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,128,0.25,0.21533675222679274,82.28172135564539,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,128,0.5,0.21959756466355213,81.99426015382934,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,128,0.75,0.2195522549943534,81.99730646265995,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,256,0.0,0.21515122372462603,82.29428407559395,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,256,0.25,0.21390232187843955,82.37895108830183,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,256,0.5,0.216090080467344,82.23075050622069,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,256,0.75,0.21637453847892274,82.21152024856593,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,512,0.0,0.21815092561733854,82.09163404717003,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,512,0.25,0.2177062419679829,82.12161238361237,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,512,0.5,0.21822493417778469,82.086646886351,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,16,512,0.75,0.21807781561727768,82.09656125238897,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,128,0.0,0.17606618749216424,85.0292280005425,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,128,0.25,0.17255922853269126,85.28353840610446,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,128,0.5,0.17311128845639473,85.24340442719817,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,128,0.75,0.1686732515510783,85.56711627247283,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,256,0.0,0.17833838471435734,84.86526561234032,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,256,0.25,0.17856618671284877,84.84886222547335,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,256,0.5,0.177022541570899,84.96014007219964,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,256,0.75,0.17829919573318584,84.86808814103952,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,512,0.0,0.17822965853724357,84.87309691741139,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,512,0.25,0.17793386172140588,84.8944098218403,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,512,0.5,0.1784042125285749,84.86052488341313,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,32,512,0.75,0.17824935359786367,84.87167821874314,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,128,0.0,0.1981488275538948,83.46208559428885,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,128,0.25,0.19512296005280125,83.67339875687932,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,128,0.5,0.1877701723440925,84.19137163770297,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,128,0.75,0.19475293180590877,83.69931333739996,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,256,0.0,0.19649032462765495,83.57777571759284,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,256,0.25,0.1931050390917448,83.81491714771848,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,256,0.5,0.1947615209964596,83.69871161953527,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,256,0.75,0.19783306919051794,83.48408686661061,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,512,0.0,0.19940064581898342,83.37497595035667,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,512,0.25,0.198844499209445,83.41365378574376,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,512,0.5,0.19902697257175517,83.40095951762716,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,64,512,0.75,0.1994857887874737,83.3690577535622,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,128,0.0,0.20637378366142894,82.89304803731144,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,128,0.25,0.2078482883444896,82.79185470971919,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,128,0.5,0.20549889355479292,82.95320761773453,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,128,0.75,0.20418616714325002,83.04363787638825,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,256,0.0,0.20152105199690637,83.22783844178326,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,256,0.25,0.20120667923486935,83.24962034318428,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,256,0.5,0.20247987872808637,83.16147468993346,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,256,0.75,0.20303668953677162,83.12298441912434,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,512,0.0,0.2022701988492913,83.17597832476537,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,512,0.25,0.20294827497744283,83.12909381068373,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,512,0.5,0.20305659074867025,83.12160938145837,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,128,512,0.75,0.20263785779693652,83.15055055990499,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,128,0.0,0.20674648353459946,82.86744677895955,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,128,0.25,0.20668642345742477,82.87157131798813,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,128,0.5,0.20058778640390554,83.29253481707308,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,128,0.75,0.20253227272868538,83.15785136733868,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,256,0.0,0.20173536603840983,83.21299582757207,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,256,0.25,0.19910721362134434,83.39537854834232,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,256,0.5,0.20047716346698294,83.30021015243605,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,256,0.75,0.20173215819243312,83.21321795233762,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,512,0.0,0.20283484919954628,83.13693277721981,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,512,0.25,0.20346733535181574,83.09323989318455,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,512,0.5,0.2025623334824882,83.15577264956487,,0.9903650404345195,False
HeartFailure__04,True,HeartFailure,serum_creatinine,Violin plot,256,512,0.75,0.20276228218492895,83.14194873016865,,0.9903650404345195,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,128,0.0,0.23220863255697738,81.15508799227308,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,128,0.25,0.23220863255697738,81.15508799227308,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,128,0.5,0.23220863255697738,81.15508799227308,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,128,0.75,0.2322086325569695,81.15508799227361,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,256,0.0,0.21723982487159788,82.15307941518314,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,256,0.25,0.21723982487159788,82.15307941518314,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,256,0.5,0.24604783023453575,80.25374112739928,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,256,0.75,0.21723982487159788,82.15307941518314,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,512,0.0,0.21413648963481027,82.36306284648289,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,512,0.25,0.21413648963481027,82.36306284648289,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,512,0.5,0.21564369760781507,82.26094553591928,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Bar chart,means,512,0.75,0.21564369760781507,82.26094553591928,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,128,0.0,0.2888395066434631,77.5891796337241,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,128,0.25,0.4824311600073352,67.4567579917203,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,128,0.5,0.5418605329281898,64.85670906310006,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,128,0.75,0.4049270856209956,71.17807110665727,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,256,0.0,0.5487749037910284,64.56716192599973,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,256,0.25,0.5248230907979209,65.58137832741716,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,256,0.5,0.27145168897364746,78.65025534766713,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,256,0.75,0.5268073942357617,65.49614599558228,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,512,0.0,0.2805284592633337,78.0927587173879,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,512,0.25,0.5330718633306818,65.2285143259655,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,512,0.5,0.5403963036298972,64.91835884333989,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Box plot,five,512,0.75,0.5487217497791879,64.56937794943327,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Interval plot,five,128,0.0,0.2898380231873124,77.5291146658016,,4.3348727080007405,False
HeartFailure__05,True,HeartFailure,serum_sodium,Interval plot,five,128,0.25,0.3158890953782489,75.99424628658029,,4.3348727080007405,False
