key,primary,dataset,feature,family,setting,H,loss,successful,loss_min,loss_max,score,placement_score_min,placement_score_max
CKD__01,True,CKD,bp,Heatmap,8,512,0.5522145906943464,4,0.5522145906943464,0.5522145906943464,64.42408195329962,64.42408195329962,64.42408195329962
CKD__01,True,CKD,bp,Heatmap,16,128,0.30296500873523313,4,0.30296500873523313,0.30296500873523313,76.74803185779207,76.74803185779207,76.74803185779207
CKD__01,True,CKD,bp,Heatmap,16,256,0.30296500873523313,4,0.30296500873523313,0.30296500873523313,76.74803185779207,76.74803185779207,76.74803185779207
CKD__01,True,CKD,bp,Heatmap,16,512,0.30296500873523313,4,0.30296500873523313,0.30296500873523313,76.74803185779207,76.74803185779207,76.74803185779207
CKD__01,True,CKD,bp,Heatmap,32,128,0.24957395660609596,4,0.24957395660609596,0.24957395660609596,80.02727607384271,80.02727607384271,80.02727607384271
CKD__01,True,CKD,bp,Heatmap,32,256,0.2499401486689445,4,0.2499401486689445,0.2499401486689445,80.00383066860404,80.00383066860404,80.00383066860404
CKD__01,True,CKD,bp,Heatmap,32,512,0.2499401486689445,4,0.2499401486689445,0.2499401486689445,80.00383066860404,80.00383066860404,80.00383066860404
CKD__01,True,CKD,bp,Heatmap,64,128,0.21401127739645956,4,0.21401127739645956,0.21401127739645956,82.37155771275674,82.37155771275674,82.37155771275674
CKD__01,True,CKD,bp,Heatmap,64,256,0.13512751742890955,4,0.13512751742890955,0.13512751742890955,88.09582929193924,88.09582929193924,88.09582929193924
CKD__01,True,CKD,bp,Heatmap,64,512,0.13164248343801374,4,0.13164248343801374,0.13164248343801374,88.36713137190873,88.36713137190873,88.36713137190873
CKD__01,True,CKD,bp,Violin plot,8,128,0.5080424111641608,4,0.5066458412112039,0.5098097365726497,66.31113240562192,66.23351113565172,66.37259883159352
CKD__01,True,CKD,bp,Violin plot,8,256,0.5115180216706339,4,0.5103193440798156,0.5123257729258092,66.1586554485623,66.12331932063537,66.21116281929532
CKD__01,True,CKD,bp,Violin plot,8,512,0.5140612593300531,4,0.5139928203685481,0.5141379424611916,66.04752574162576,66.04418078147663,66.05051137274033
CKD__01,True,CKD,bp,Violin plot,16,128,0.47714749924463173,4,0.4742207174513143,0.4790921093032934,67.69804643824462,67.60904163507685,67.83244789347663
CKD__01,True,CKD,bp,Violin plot,16,256,0.4624570125633246,4,0.46015725728815093,0.46384867156939386,68.37807822106497,68.31307220628884,68.48577404992876
CKD__01,True,CKD,bp,Violin plot,16,512,0.461983496797747,4,0.46187960714474874,0.4621918433178902,68.40022491295889,68.39047862084082,68.40508583009355
CKD__01,True,CKD,bp,Violin plot,32,128,0.2730481254171052,4,0.2703796632283236,0.2742123459570072,78.55162582108646,78.47985488234633,78.71662534795091
CKD__01,True,CKD,bp,Violin plot,32,256,0.26991797304018417,4,0.2697044741104654,0.2700919639841076,78.74524349049094,78.73445611474736,78.75848438673762
CKD__01,True,CKD,bp,Violin plot,32,512,0.2641531695978069,4,0.26410340949952793,0.26423796383518067,79.10433830721259,79.09903266679393,79.10745216610962
CKD__01,True,CKD,bp,Violin plot,64,128,0.23396251452634473,4,0.23265369726846397,0.23613504813172453,81.03973890842616,80.8973098458283,81.12578595399341
