key,dataset,feature,family,setting,axis,H,observer,loss,group_loss,zero_loss,successful,low,high,scale,score,candidate
CKD__02,CKD,bgr,Heatmap,64,zero,256,threshold,0.0131588663180944,0.0102948138839146,0.8914340559173735,4,0.0131588663180944,0.0131588663180944,72.06365919449946,98.70120405046498,Heatmap / 64
CKD__03,CKD,bu,Heatmap,64,zero,256,threshold,0.0224138158212944,0.0192343503802132,0.7948487371049439,4,0.0224138158212944,0.0224138158212944,46.76361459085069,97.80775499367743,Heatmap / 64
CKD__04,CKD,sc,Heatmap,64,zero,256,threshold,0.0501766185570702,0.0455150460806139,0.538847825566807,4,0.0501766185570702,0.0501766185570702,5.483923029459524,95.22207810853642,Heatmap / 64
CKD__05,CKD,sod,Heatmap,64,zero,256,threshold,0.0876804019773857,0.0617643140602527,0.75141055610421,4,0.0876804019773857,0.0876804019773857,9.661828598257197,91.93877155293188,Heatmap / 64
CKD__06,CKD,pot,Heatmap,64,zero,256,threshold,0.0638047163387536,0.0344325069989399,0.0721546253126926,4,0.0638047163387536,0.0638047163387536,3.187598840729353,94.0022153165153,Heatmap / 64
CKD__07,CKD,hemo,Heatmap,64,zero,256,threshold,0.0391868573320671,0.0241878606975153,2.4162937504835846,4,0.0391868573320671,0.0391868573320671,1.8648394877891767,96.22908459093944,Heatmap / 64
CKD__08,CKD,pcv,Heatmap,64,zero,256,threshold,0.010243163471264,0.0496253723323045,2.2675077612126007,4,0.010243163471264,0.010243163471264,6.041875681463431,98.98606950864504,Heatmap / 64
CKD__09,CKD,wc,Heatmap,64,zero,256,threshold,0.0470458497358599,0.0328276375129882,0.4112797540662808,4,0.0470458497358599,0.0470458497358599,2869.093332053087,95.50680137381488,Heatmap / 64
ILPD__01,ILPD,total_bilirubin,Heatmap,64,zero,256,threshold,0.037966068603217,0.0340052514088245,0.438281976879355,4,0.037966068603217,0.037966068603217,6.06230723635571,96.34226303232556,Heatmap / 64
ILPD__03,ILPD,alkaline_phosphatase,Heatmap,64,zero,256,threshold,0.0252227376237379,0.0409347571404898,0.372746383115118,4,0.0252227376237379,0.0252227376237379,238.95604098321152,97.5397797280424,Heatmap / 64
ILPD__05,ILPD,AST,Heatmap,64,zero,256,threshold,0.0377434882412841,0.0842459857949453,0.1912459137657919,4,0.0377434882412841,0.0377434882412841,285.8100281658253,96.36292699795688,Heatmap / 64
ILPD__06,ILPD,total_protein,Heatmap,64,zero,256,threshold,0.037419766907971,0.044907477966372,0.1013153236402179,4,0.037419766907971,0.037419766907971,1.0857192776743458,96.39299653798764,Heatmap / 64
ILPD__07,ILPD,albumin,Heatmap,64,zero,256,threshold,0.0520963137910997,0.0442344439241592,0.4517885912482831,4,0.0520963137910997,0.0520963137910997,0.7857657472472728,95.0483322573979,Heatmap / 64
ILPD__08,ILPD,albumin_globulin_ratio,Heatmap,64,zero,256,threshold,0.0434857166378051,0.0373370408281309,0.4436218697090482,4,0.0434857166378051,0.0434857166378051,0.3155840808565631,95.83264859839964,Heatmap / 64
Retinopathy__00,Retinopathy,feature_2,Heatmap,64,zero,256,threshold,0.0154202430813015,0.012815503841312,0.5875093631555783,4,0.0154202430813015,0.0154202430813015,24.510247671043043,98.48139298124404,Heatmap / 64
Retinopathy__01,Retinopathy,feature_3,Heatmap,64,zero,256,threshold,0.0324924080405586,0.0254348159741698,0.5343080031685485,4,0.0324924080405586,0.0324924080405586,23.2450195886025,96.853012401106,Heatmap / 64
Retinopathy__02,Retinopathy,feature_4,Heatmap,64,zero,256,threshold,0.0233604939119889,0.0214269407126117,0.4743420245305044,4,0.0233604939119889,0.0233604939119889,22.17808976637167,97.7172761650502,Heatmap / 64
Retinopathy__05,Retinopathy,feature_7,Heatmap,64,zero,256,threshold,0.0419625550845715,0.0312758742710105,0.253601729447275,4,0.0419625550845715,0.0419625550845715,14.984124943793166,95.97273866706604,Heatmap / 64
Retinopathy__10,Retinopathy,feature_12,Heatmap,64,zero,256,threshold,0.0709485356717204,0.1275253467466165,0.1571889426940167,4,0.0709485356717204,0.0709485356717204,2.459911323105543,93.37516852504775,Heatmap / 64
Retinopathy__11,Retinopathy,feature_13,Heatmap,64,zero,256,threshold,0.0821047734943271,0.0923432778553673,0.1604198373554132,4,0.0821047734943271,0.0821047734943271,1.0453904751720595,92.41249317945484,Heatmap / 64
Retinopathy__13,Retinopathy,feature_15,Heatmap,64,zero,256,threshold,0.0465120655812608,0.0977331072980344,0.2005667748310951,4,0.0465120655812608,0.0465120655812608,0.1761998717372855,95.55551559212776,Heatmap / 64
Retinopathy__14,Retinopathy,feature_16,Heatmap,64,zero,256,threshold,0.026617889294503,0.022112339029947,0.0642130837613129,4,0.026617889294503,0.026617889294503,0.0280665542664034,97.40722526150456,Heatmap / 64
Retinopathy__15,Retinopathy,feature_17,Heatmap,64,zero,256,threshold,0.0194718080508313,0.0159833866397453,0.0783165415303669,4,0.0194718080508313,0.0194718080508313,0.0179441018785934,98.09001015064258,Heatmap / 64
HAR__00,HAR,tBodyAcc-mean()-X,Heatmap,64,zero,256,threshold,0.0584391632801837,0.192895361807756,1.0074414071271316,4,0.0584391632801837,0.0584391632801837,0.0046163865383122,94.47874140455306,Heatmap / 64
HAR__02,HAR,tBodyAcc-mean()-Z,Heatmap,64,zero,256,threshold,0.2136316922734506,0.1133558705273208,0.6902601240651061,4,0.2136316922734506,0.2136316922734506,0.0039368550424096,82.39732089780364,Heatmap / 64
HAR__03,HAR,tBodyAcc-std()-X,Heatmap,64,zero,256,threshold,0.1109520358051823,0.1447638244567325,7.873132339733298,4,0.1109520358051823,0.1109520358051823,0.0873726069265212,90.01288694477545,Heatmap / 64
HAR__06,HAR,tGravityAcc-mean()-X,Heatmap,64,zero,256,threshold,0.143084646108056,0.1175943806868077,0.3149381013152098,4,0.143084646108056,0.143084646108056,0.0516786369512984,87.48258524902538,Heatmap / 64
HAR__07,HAR,tGravityAcc-mean()-Y,Heatmap,64,zero,256,threshold,0.0356392738044052,0.0947855308053394,2.572618135599922,4,0.0356392738044052,0.0356392738044052,0.1065519917197416,96.55871743126497,Heatmap / 64
HAR__08,HAR,tGravityAcc-mean()-Z,Heatmap,64,zero,256,threshold,0.0713498722679764,0.0584875073669588,1.4276852001405482,4,0.0713498722679764,0.0713498722679764,0.1390913183805862,93.34018940825246,Heatmap / 64
HAR__09,HAR,tGravityAcc-std()-X,Heatmap,64,zero,256,threshold,0.474589364722399,0.8517515057857538,4.978964581664309,4,0.474589364722399,0.474589364722399,0.0030620051418208,67.81548978472773,Heatmap / 64
HAR__10,HAR,tGravityAcc-std()-Y,Heatmap,64,zero,256,threshold,0.2509366185419601,1.1752758979400717,3.765669216841903,4,0.2509366185419601,0.2509366185419601,0.0044293128630103,79.94010129510467,Heatmap / 64
HAR__11,HAR,tGravityAcc-std()-Z,Heatmap,64,zero,256,threshold,0.218005744204575,0.2277695152861174,2.088132693145848,4,0.218005744204575,0.218005744204575,0.0086901926585239,82.10141904158712,Heatmap / 64
HAR__12,HAR,tBodyAccJerk-mean()-X,Heatmap,64,zero,256,threshold,0.087119105589148,0.0642007070946223,1.2772440670946683,4,0.087119105589148,0.087119105589148,0.0205696096359731,91.98624096097224,Heatmap / 64
HAR__14,HAR,tBodyAccJerk-mean()-Z,Heatmap,64,zero,256,threshold,0.0713987758537379,0.075007915261521,0.8760679729443205,4,0.0713987758537379,0.0713987758537379,0.0204052047812232,93.33592893114478,Heatmap / 64
HAR__15,HAR,tBodyAccJerk-std()-X,Heatmap,64,zero,256,threshold,0.0951060893400895,0.0946813209912252,6.454213687249911,4,0.0951060893400895,0.0951060893400895,0.1130557335824611,91.3153538030822,Heatmap / 64
HAR__16,HAR,tBodyAccJerk-std()-Y,Heatmap,64,zero,256,threshold,0.0332006601510907,0.0644284503918969,7.135567250348754,4,0.0332006601510907,0.0332006601510907,0.1215755357582258,96.7866203118535,Heatmap / 64
HAR__22,HAR,tBodyGyro-std()-Y,Heatmap,64,zero,256,threshold,0.0512682582121251,0.0457914097595564,3.789140300933709,4,0.0512682582121251,0.0512682582121251,0.1645037007659498,95.12319925845416,Heatmap / 64
HAR__23,HAR,tBodyGyro-std()-Z,Heatmap,64,zero,256,threshold,0.0700136295189866,0.0683155799105033,6.506856847420687,4,0.0700136295189866,0.0700136295189866,0.1007221383485321,93.45675348542424,Heatmap / 64
HAR__25,HAR,tBodyGyroJerk-mean()-Y,Heatmap,64,zero,256,threshold,0.0711897079974163,0.0438954881868481,1.301729608668024,4,0.0711897079974163,0.0711897079974163,0.0091759494410072,93.35414563210236,Heatmap / 64
HAR__27,HAR,tBodyGyroJerk-std()-X,Heatmap,64,zero,256,threshold,0.0485066901050267,0.0635104817070138,5.5696618032543626,4,0.0485066901050267,0.0485066901050267,0.1082625972725443,95.373735755547,Heatmap / 64
HAR__28,HAR,tBodyGyroJerk-std()-Y,Heatmap,64,zero,256,threshold,0.1164373896994053,0.0683927693574885,2.851111129589107,4,0.1164373896994053,0.1164373896994053,0.1619098651607198,89.57062968566868,Heatmap / 64
HAR__30,HAR,tBodyAccMag-mean(),Heatmap,64,zero,256,threshold,0.0812370812210013,0.0674998308096627,10.138692858529437,4,0.0812370812210013,0.0812370812210013,0.0815866565761593,92.48665416383396,Heatmap / 64
HAR__31,HAR,tBodyAccMag-std(),Heatmap,64,zero,256,threshold,0.0574821245844509,0.0565128024254101,7.383637809662343,4,0.0574821245844509,0.0574821245844509,0.0871909475783781,94.5642462176806,Heatmap / 64
HAR__32,HAR,tGravityAccMag-mean(),Heatmap,64,zero,256,threshold,0.0812370812210013,0.0674998308096627,10.138692858529437,4,0.0812370812210013,0.0812370812210013,0.0815866565761593,92.48665416383396,Heatmap / 64
HAR__33,HAR,tGravityAccMag-std(),Heatmap,64,zero,256,threshold,0.0574821245844509,0.0565128024254101,7.383637809662343,4,0.0574821245844509,0.0574821245844509,0.0871909475783781,94.5642462176806,Heatmap / 64
HAR__34,HAR,tBodyAccJerkMag-mean(),Heatmap,64,zero,256,threshold,0.0528113096550099,0.0671849798039049,7.415407794137192,4,0.0528113096550099,0.0528113096550099,0.1009673116928177,94.98378207275194,Heatmap / 64
HAR__36,HAR,tBodyGyroMag-mean(),Heatmap,64,zero,256,threshold,0.0324309325588327,0.0548509289836721,5.954985082050173,4,0.0324309325588327,0.0324309325588327,0.1189689146870361,96.85877945574003,Heatmap / 64
HAR__38,HAR,tBodyGyroJerkMag-mean(),Heatmap,64,zero,256,threshold,0.1202309306394608,0.0912323142268311,4.776719690397632,4,0.1202309306394608,0.1202309306394608,0.1071670577256307,89.26730843159012,Heatmap / 64
BIDMC__01,BIDMC,median,Heatmap,64,zero,256,threshold,0.0367856271181899,0.0789226033003186,0.0486156955745028,4,0.0367856271181899,0.0367856271181899,12.341693210590991,96.45195437166332,Heatmap / 64
BIDMC__02,BIDMC,q10,Heatmap,64,zero,256,threshold,0.0283212418401768,0.0485947933580124,0.0326356872276565,4,0.0283212418401768,0.0283212418401768,13.788586612591835,97.24587602707729,Heatmap / 64
BIDMC__03,BIDMC,q90,Heatmap,64,zero,256,threshold,0.0368270565110377,0.0410454974979816,0.0459792076245047,4,0.0368270565110377,0.0368270565110377,13.049376685652764,96.44810035774314,Heatmap / 64
Wrist__00,Wrist,mean,Heatmap,8,zero,256,threshold,0.1201927117841016,0.3794049072730509,0.1476325689647016,4,0.1201927117841016,0.1201927117841016,29.715915839607305,89.27035406321527,Heatmap / 8
Wrist__04,Wrist,SD,Heatmap,8,zero,256,threshold,0.1495544230551954,0.3430424015081713,1.5161811796252485,4,0.1495544230551954,0.1495544230551954,1.0871690248123866,86.99022681695038,Heatmap / 8
WDBC__01,WDBC,mean texture,Histogram,16,zero,256,threshold,0.0298349874969265,0.0302061741857376,1.0101730397394426,4,0.0179509672446245,0.0426730297038491,3.916259734095069,97.10293514406204,Histogram / 16
WDBC__14,WDBC,smoothness error,Histogram,16,zero,256,threshold,0.0572743144593771,0.0623240808906467,0.1877029040463673,4,0.0489022248593197,0.0656094265146412,0.0029984085907428,94.58283307594932,Histogram / 16
WDBC__26,WDBC,worst concavity,Histogram,16,zero,256,threshold,0.0140098111807978,0.036022017095561,1.848416959601444,4,0.0094434683267424,0.0226634066096785,0.156941862328806,98.6183751847052,Histogram / 16
Cleveland__00,Cleveland,age,Histogram,16,zero,256,threshold,0.0342589224506474,0.0350893622769386,0.461167340857416,4,0.0276199318876906,0.037478700767008,8.825429815634669,96.6875874399544,Histogram / 16
HeartFailure__00,HeartFailure,age,Histogram,16,zero,256,threshold,0.0400869016130068,0.0618405463077988,0.6143214823582146,4,0.0337546442467467,0.0470188252440417,11.52491033330266,96.1458122825277,Histogram / 16
HeartFailure__03,HeartFailure,platelets,Histogram,16,zero,256,threshold,0.0366150238208626,0.0652280796916675,0.1485941781468389,4,0.029551857435303,0.0417480732380778,97850.40155228524,96.4678281734811,Histogram / 16
CKD__05,CKD,sod,Histogram,16,zero,256,threshold,0.0882591396174082,0.1550107589390101,0.75141055610421,4,0.0874359989677323,0.0892014739683723,9.661828598257197,91.88987839344618,Histogram / 16
