key,dataset,kind,task,family,H,observer,loss,score,successful,winner
comp_CKD_1,CKD,empirical,composition,Pie chart,256,hard,0.00253105710411365,99.74753329723022,4,False
comp_CKD_1,CKD,empirical,composition,Pie chart,256,soft,0.0052791799703846,99.47485434140393,4,True
comp_CKD_1,CKD,empirical,composition,Donut chart,256,hard,0.0024033519678699003,99.7602410284092,4,True
comp_CKD_1,CKD,empirical,composition,Donut chart,256,soft,0.009006921806883601,99.10734786727187,4,False
comp_CKD_1,CKD,empirical,composition,Stacked bar,256,hard,0.005838544394507525,99.41953463336185,4,False
comp_CKD_1,CKD,empirical,composition,Stacked bar,256,soft,0.011612910027101925,98.85204015172259,4,False
comp_CKD_1,CKD,empirical,composition,Bar chart,384,hard,0.0055641568939895,99.44666316357414,4,False
comp_CKD_1,CKD,empirical,composition,Bar chart,384,soft,0.0119351339503769,98.82056333949147,4,False
comp_CKD_1,CKD,empirical,composition,Pie chart,384,hard,0.0014002128650702499,99.86017449895839,4,True
comp_CKD_1,CKD,empirical,composition,Pie chart,384,soft,0.00318305884624015,99.68270408693891,4,True
comp_CKD_1,CKD,empirical,composition,Donut chart,384,hard,0.00143173865812085,99.85703082867742,4,False
comp_CKD_1,CKD,empirical,composition,Donut chart,384,soft,0.00562489344985335,99.4406569003521,4,False
comp_CKD_1,CKD,empirical,composition,Stacked bar,384,hard,0.003959902859047875,99.60557161219577,4,False
comp_CKD_1,CKD,empirical,composition,Stacked bar,384,soft,0.0066130235326402505,99.34304212462578,4,False
cohort_CKD,CKD,empirical,composition,Bar chart,256,hard,0.0028858930346135378,99.71224113783461,4,False
cohort_CKD,CKD,empirical,composition,Bar chart,256,soft,0.000930483744171075,99.90703812509632,4,True
cohort_CKD,CKD,empirical,composition,Pie chart,256,hard,0.000945532225031,99.9055360961621,4,True
cohort_CKD,CKD,empirical,composition,Pie chart,256,soft,0.001314179415813325,99.86875453850259,4,False
cohort_CKD,CKD,empirical,composition,Donut chart,256,hard,0.000986363311600225,99.90146086422826,4,False
cohort_CKD,CKD,empirical,composition,Donut chart,256,soft,0.00141925669547,99.85827547393552,4,False
cohort_CKD,CKD,empirical,composition,Stacked bar,256,hard,0.0031194472051246,99.68902534849505,4,False
cohort_CKD,CKD,empirical,composition,Stacked bar,256,soft,0.0020313358820484195,99.79727820784562,4,False
cohort_CKD,CKD,empirical,composition,Bar chart,384,hard,0.002278478268523725,99.77267013929503,4,False
cohort_CKD,CKD,empirical,composition,Bar chart,384,soft,0.0002802856631936156,99.97197928748463,4,True
cohort_CKD,CKD,empirical,composition,Pie chart,384,hard,0.00056782396416265,99.94324982769155,4,True
cohort_CKD,CKD,empirical,composition,Pie chart,384,soft,0.0006431355971811501,99.93572777603703,4,False
cohort_CKD,CKD,empirical,composition,Donut chart,384,hard,0.0006269001587197249,99.93734925988694,4,False
cohort_CKD,CKD,empirical,composition,Donut chart,384,soft,0.0007633141644693,99.92372680396396,4,False
cohort_CKD,CKD,empirical,composition,Stacked bar,384,hard,0.001938230463289175,99.80655190067027,4,False
cohort_CKD,CKD,empirical,composition,Stacked bar,384,soft,0.0010792644095143002,99.89218991463669,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Bar chart,256,hard,0.01001553810061615,99.00837781966692,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Bar chart,256,soft,0.0225100932059525,97.79854562262804,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Pie chart,256,hard,0.00279686146577385,99.72109391510403,4,True
comp_Cleveland_0,Cleveland,empirical,composition,Pie chart,256,soft,0.00614849306189005,99.38890798880202,4,True
comp_Cleveland_0,Cleveland,empirical,composition,Donut chart,256,hard,0.0029566961595184,99.70520201212673,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Donut chart,256,soft,0.0107376955665519,98.9376377655992,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Stacked bar,256,hard,0.0072861489905805,99.27665549676405,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Stacked bar,256,soft,0.0129314236599793,98.72336632491321,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Bar chart,384,hard,0.006568213755467825,99.34746461633613,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Bar chart,384,soft,0.0146879018401909,98.55247098013551,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Pie chart,384,hard,0.0016057400931997002,99.83968341744425,4,True
comp_Cleveland_0,Cleveland,empirical,composition,Pie chart,384,soft,0.0037376518626803,99.62762661580501,4,True
comp_Cleveland_0,Cleveland,empirical,composition,Donut chart,384,hard,0.00182054003712495,99.81827683059308,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Donut chart,384,soft,0.006775889385064749,99.32697142864602,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Stacked bar,384,hard,0.0042122218871976005,99.580544650285,4,False
comp_Cleveland_0,Cleveland,empirical,composition,Stacked bar,384,soft,0.00834405498856125,99.17249921321192,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Bar chart,256,hard,0.00829733799139945,99.17709412900679,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Bar chart,256,soft,0.018329711280451674,98.20002194992388,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Pie chart,256,hard,0.0025108660023666755,99.74954226557372,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Pie chart,256,soft,0.0053827373395738,99.46460813979982,4,True
comp_Cleveland_1,Cleveland,empirical,composition,Donut chart,256,hard,0.00236122960775385,99.76443326637067,4,True
comp_Cleveland_1,Cleveland,empirical,composition,Donut chart,256,soft,0.009118344381207174,99.0964048536053,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Stacked bar,256,hard,0.007636550760252575,99.24213241823247,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Stacked bar,256,soft,0.0108959482729615,98.92214937733439,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Bar chart,384,hard,0.006086817089139799,99.39500081049164,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Bar chart,384,soft,0.012293362410065924,98.78559290551922,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Pie chart,384,hard,0.0013870783010006002,99.86148430201895,4,True
comp_Cleveland_1,Cleveland,empirical,composition,Pie chart,384,soft,0.003257128916013,99.67534455304272,4,True
comp_Cleveland_1,Cleveland,empirical,composition,Donut chart,384,hard,0.0014353019712009,99.85667551679316,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Donut chart,384,soft,0.005774861229995575,99.42582963120263,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Stacked bar,384,hard,0.003923455233486976,99.6091878107804,4,False
comp_Cleveland_1,Cleveland,empirical,composition,Stacked bar,384,soft,0.00700361305172785,99.30450964018854,4,False
cohort_Cleveland,Cleveland,empirical,composition,Bar chart,256,hard,0.0026209791573019343,99.73858724166087,4,False
cohort_Cleveland,Cleveland,empirical,composition,Bar chart,256,soft,0.001468419733607425,99.85337333612596,4,False
cohort_Cleveland,Cleveland,empirical,composition,Pie chart,256,hard,0.000722825360861924,99.92776967382538,4,True
cohort_Cleveland,Cleveland,empirical,composition,Pie chart,256,soft,0.001351902385315725,99.86499227872885,4,True
cohort_Cleveland,Cleveland,empirical,composition,Donut chart,256,hard,0.000847146858056575,99.91535701922955,4,False
cohort_Cleveland,Cleveland,empirical,composition,Donut chart,256,soft,0.0015890930351465252,99.84134281750902,4,False
cohort_Cleveland,Cleveland,empirical,composition,Stacked bar,256,hard,0.0028750116509635,99.71332303451948,4,False
cohort_Cleveland,Cleveland,empirical,composition,Stacked bar,256,soft,0.00231464466735142,99.76907005403282,4,False
cohort_Cleveland,Cleveland,empirical,composition,Bar chart,384,hard,0.0030806615669867754,99.69287997615524,4,False
cohort_Cleveland,Cleveland,empirical,composition,Bar chart,384,soft,0.000622903002651875,99.93774847639578,4,True
cohort_Cleveland,Cleveland,empirical,composition,Pie chart,384,hard,0.0004886801275239788,99.95115585640993,4,True
cohort_Cleveland,Cleveland,empirical,composition,Pie chart,384,soft,0.0006792480471589501,99.93212130175733,4,False
cohort_Cleveland,Cleveland,empirical,composition,Donut chart,384,hard,0.00065285273675535,99.93475732018653,4,False
cohort_Cleveland,Cleveland,empirical,composition,Donut chart,384,soft,0.0008861888720947,99.91145957632871,4,False
cohort_Cleveland,Cleveland,empirical,composition,Stacked bar,384,hard,0.0016271321645695,99.8375511093581,4,False
cohort_Cleveland,Cleveland,empirical,composition,Stacked bar,384,soft,0.0012726883444060498,99.87289293324174,4,False
comp_HAR_0,HAR,empirical,composition,Bar chart,256,hard,0.0046973775631458745,99.53245846281204,4,False
comp_HAR_0,HAR,empirical,composition,Bar chart,256,soft,0.014786321595290274,98.54291280039668,4,False
comp_HAR_0,HAR,empirical,composition,Pie chart,256,hard,0.0009992288660591,99.90017685955752,4,True
comp_HAR_0,HAR,empirical,composition,Pie chart,256,soft,0.004538842133630851,99.54816658716847,4,True
comp_HAR_0,HAR,empirical,composition,Donut chart,256,hard,0.00113258046537215,99.88687008219775,4,False
comp_HAR_0,HAR,empirical,composition,Donut chart,256,soft,0.008930136467503175,99.11489050185678,4,False
comp_HAR_0,HAR,empirical,composition,Stacked bar,256,hard,0.0034844587662231498,99.65276405271815,4,False
comp_HAR_0,HAR,empirical,composition,Stacked bar,256,soft,0.008121328720405,99.19440959247304,4,False
comp_HAR_0,HAR,empirical,composition,Bar chart,384,hard,0.003306257700053075,99.67046376171994,4,False
comp_HAR_0,HAR,empirical,composition,Bar chart,384,soft,0.00940110431126825,99.06864533126473,4,False
comp_HAR_0,HAR,empirical,composition,Pie chart,384,hard,0.00070358619653155,99.92969084889504,4,True
comp_HAR_0,HAR,empirical,composition,Pie chart,384,soft,0.0031308983453396,99.68788735841913,4,True
comp_HAR_0,HAR,empirical,composition,Donut chart,384,hard,0.000809667601294975,99.9190987429972,4,False
comp_HAR_0,HAR,empirical,composition,Donut chart,384,soft,0.005874750393645825,99.41595607292591,4,False
comp_HAR_0,HAR,empirical,composition,Stacked bar,384,hard,0.0016967293424051248,99.83061446716324,4,False
comp_HAR_0,HAR,empirical,composition,Stacked bar,384,soft,0.004914875358319775,99.51091624983985,4,False
comp_HAR_1,HAR,empirical,composition,Bar chart,256,hard,0.00984888303794235,99.02471714299332,4,False
comp_HAR_1,HAR,empirical,composition,Bar chart,256,soft,0.02284171947756365,97.76683732755538,4,False
comp_HAR_1,HAR,empirical,composition,Pie chart,256,hard,0.0037874248510638996,99.6226865611884,4,True
comp_HAR_1,HAR,empirical,composition,Pie chart,256,soft,0.00690068697010735,99.31466061554964,4,True
comp_HAR_1,HAR,empirical,composition,Donut chart,256,hard,0.004440455602555225,99.55791748751383,4,False
comp_HAR_1,HAR,empirical,composition,Donut chart,256,soft,0.01097975399175135,98.91394917174168,4,False
comp_HAR_1,HAR,empirical,composition,Stacked bar,256,hard,0.008354817195423775,99.17144074159715,4,False
comp_HAR_1,HAR,empirical,composition,Stacked bar,256,soft,0.014254868982031498,98.5945476410344,4,False
comp_HAR_1,HAR,empirical,composition,Bar chart,384,hard,0.0066646824011928245,99.33794415184055,4,False
comp_HAR_1,HAR,empirical,composition,Bar chart,384,soft,0.01459875951615645,98.56112976886367,4,False
comp_HAR_1,HAR,empirical,composition,Pie chart,384,hard,0.0023395926446923,99.76658682727286,4,True
comp_HAR_1,HAR,empirical,composition,Pie chart,384,soft,0.00414042971099075,99.58766427598354,4,True
comp_HAR_1,HAR,empirical,composition,Donut chart,384,hard,0.0027627113147346,99.72449002305716,4,False
comp_HAR_1,HAR,empirical,composition,Donut chart,384,soft,0.006773308499933925,99.32722605548354,4,False
comp_HAR_1,HAR,empirical,composition,Stacked bar,384,hard,0.005193508371483525,99.48333247994233,4,False
comp_HAR_1,HAR,empirical,composition,Stacked bar,384,soft,0.00900885071711,99.10715840493299,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Bar chart,256,hard,0.009122370820019925,99.09600945496759,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Bar chart,256,soft,0.023548904555177802,97.69928877356263,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Pie chart,256,hard,0.00269466942807655,99.73125723011837,4,True
comp_HeartFailure_0,HeartFailure,empirical,composition,Pie chart,256,soft,0.006486797629005701,99.35550097186702,4,True
comp_HeartFailure_0,HeartFailure,empirical,composition,Donut chart,256,hard,0.002875858196530475,99.71323886470833,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Donut chart,256,soft,0.011491001430224275,98.86395416133448,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Stacked bar,256,hard,0.007221332966345325,99.28304408078034,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Stacked bar,256,soft,0.014039905379815901,98.6154484349847,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Bar chart,384,hard,0.006130327062914,99.39070248674348,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Bar chart,384,soft,0.014782052461402101,98.54332736516697,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Pie chart,384,hard,0.0015279576450306,99.84743734477233,4,True
comp_HeartFailure_0,HeartFailure,empirical,composition,Pie chart,384,soft,0.0039564892051636505,99.60591029116253,4,True
comp_HeartFailure_0,HeartFailure,empirical,composition,Donut chart,384,hard,0.00167959372545715,99.83232225793775,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Donut chart,384,soft,0.007227011371528975,99.28248435656148,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Stacked bar,384,hard,0.0036625481987417247,99.63508171094807,4,False
comp_HeartFailure_0,HeartFailure,empirical,composition,Stacked bar,384,soft,0.007991140011445824,99.20722120520274,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Bar chart,256,hard,0.0081717253073588,99.18945105261037,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Bar chart,256,soft,0.0179365606953342,98.23794906402792,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Pie chart,256,hard,0.00266606224591755,99.73410267422977,4,True
comp_HeartFailure_1,HeartFailure,empirical,composition,Pie chart,256,soft,0.0051525980927506,99.4873815077902,4,True
comp_HeartFailure_1,HeartFailure,empirical,composition,Donut chart,256,hard,0.002694478509723675,99.7312762194793,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Donut chart,256,soft,0.00865661730664425,99.14176765827804,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Stacked bar,256,hard,0.007004503501849824,99.30442182954577,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Stacked bar,256,soft,0.011265980081159224,98.88595282516523,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Bar chart,384,hard,0.005881726908466475,99.41526655161101,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Bar chart,384,soft,0.0118829156758492,98.82566298019644,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Pie chart,384,hard,0.00145496744093545,99.85471464137291,4,True
comp_HeartFailure_1,HeartFailure,empirical,composition,Pie chart,384,soft,0.0031013711976682,99.6908217567318,4,True
comp_HeartFailure_1,HeartFailure,empirical,composition,Donut chart,384,hard,0.001580755818269675,99.84217390269463,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Donut chart,384,soft,0.00538912661418465,99.46397603957253,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Stacked bar,384,hard,0.00386604471633395,99.61488440248755,4,False
comp_HeartFailure_1,HeartFailure,empirical,composition,Stacked bar,384,soft,0.007000081284778125,99.30485792256867,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Bar chart,256,hard,0.0027573829557987,99.72501992977894,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Bar chart,256,soft,0.002120295172576175,99.78841909671023,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Pie chart,256,hard,0.000497815389032075,99.95024323078222,4,True
cohort_HeartFailure,HeartFailure,empirical,composition,Pie chart,256,soft,0.00126253704237345,99.87390549474637,4,True
cohort_HeartFailure,HeartFailure,empirical,composition,Donut chart,256,hard,0.0005897512819540249,99.94105963196222,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Donut chart,256,soft,0.00164530089719545,99.83574016713084,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Stacked bar,256,hard,0.002942138380608625,99.70664924046775,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Stacked bar,256,soft,0.002761015528817775,99.72465866880937,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Bar chart,384,hard,0.002728815957661325,99.72786102142132,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Bar chart,384,soft,0.0013898476384963249,99.86120813569521,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Pie chart,384,hard,0.00045770693241805,99.95425024673742,4,True
cohort_HeartFailure,HeartFailure,empirical,composition,Pie chart,384,soft,0.0006054561211683,99.93949102341342,4,True
cohort_HeartFailure,HeartFailure,empirical,composition,Donut chart,384,hard,0.0005802238505626,99.94201126139295,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Donut chart,384,soft,0.000904745525216025,99.90960722993263,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Stacked bar,384,hard,0.0018708663119286,99.8132627292761,4,False
cohort_HeartFailure,HeartFailure,empirical,composition,Stacked bar,384,soft,0.001894019815465575,99.81095607140021,4,False
comp_ILPD_0,ILPD,empirical,composition,Bar chart,256,hard,0.010002724526769449,99.0096339065366,4,False
comp_ILPD_0,ILPD,empirical,composition,Bar chart,256,soft,0.0227340811880423,97.77712685963944,4,False
comp_ILPD_0,ILPD,empirical,composition,Pie chart,256,hard,0.002834771882163575,99.7173241333821,4,True
comp_ILPD_0,ILPD,empirical,composition,Pie chart,256,soft,0.006192665039549249,99.38454480392124,4,True
comp_ILPD_0,ILPD,empirical,composition,Donut chart,256,hard,0.00297916290283715,99.70296861460065,4,False
comp_ILPD_0,ILPD,empirical,composition,Donut chart,256,soft,0.0108314047961523,98.9284657416895,4,False
comp_ILPD_0,ILPD,empirical,composition,Stacked bar,256,hard,0.007556631950484001,99.25000424682278,4,False
comp_ILPD_0,ILPD,empirical,composition,Stacked bar,256,soft,0.013813021531699474,98.63751784221215,4,False
comp_ILPD_0,ILPD,empirical,composition,Bar chart,384,hard,0.00687960597310575,99.31673996252442,4,False
comp_ILPD_0,ILPD,empirical,composition,Bar chart,384,soft,0.014873936498427526,98.53440550954078,4,False
comp_ILPD_0,ILPD,empirical,composition,Pie chart,384,hard,0.00164521028516305,99.83574919859153,4,True
comp_ILPD_0,ILPD,empirical,composition,Pie chart,384,soft,0.0037843279802875496,99.62299391664124,4,True
comp_ILPD_0,ILPD,empirical,composition,Donut chart,384,hard,0.0018306829430964249,99.81726623328021,4,False
comp_ILPD_0,ILPD,empirical,composition,Donut chart,384,soft,0.0068546076898264256,99.31920580812022,4,False
comp_ILPD_0,ILPD,empirical,composition,Stacked bar,384,hard,0.004822754610390275,99.52003927177581,4,False
comp_ILPD_0,ILPD,empirical,composition,Stacked bar,384,soft,0.008364642661530424,99.17047441891135,4,False
comp_ILPD_1,ILPD,empirical,composition,Bar chart,256,hard,0.0091733918116144,99.09099943715849,4,False
comp_ILPD_1,ILPD,empirical,composition,Bar chart,256,soft,0.02032013799119325,98.00845467666653,4,False
comp_ILPD_1,ILPD,empirical,composition,Pie chart,256,hard,0.0026522052494907253,99.73548103364207,4,False
comp_ILPD_1,ILPD,empirical,composition,Pie chart,256,soft,0.005946213376170825,99.4088935077141,4,True
comp_ILPD_1,ILPD,empirical,composition,Donut chart,256,hard,0.002628948436565,99.7377944811324,4,True
comp_ILPD_1,ILPD,empirical,composition,Donut chart,256,soft,0.010187497544480126,98.99152409139457,4,False
comp_ILPD_1,ILPD,empirical,composition,Stacked bar,256,hard,0.0080209396464977,99.20428839014888,4,False
comp_ILPD_1,ILPD,empirical,composition,Stacked bar,256,soft,0.012064604857816026,98.80792147063467,4,False
comp_ILPD_1,ILPD,empirical,composition,Bar chart,384,hard,0.005953962231751125,99.4081277617773,4,False
comp_ILPD_1,ILPD,empirical,composition,Bar chart,384,soft,0.013362080498309776,98.6814110419704,4,False
comp_ILPD_1,ILPD,empirical,composition,Pie chart,384,hard,0.00146778441580185,99.85343668177424,4,True
comp_ILPD_1,ILPD,empirical,composition,Pie chart,384,soft,0.0035467192633780497,99.64658154968795,4,True
comp_ILPD_1,ILPD,empirical,composition,Donut chart,384,hard,0.0014920858496194002,99.85101371536514,4,False
comp_ILPD_1,ILPD,empirical,composition,Donut chart,384,soft,0.006312270645830725,99.37273241816085,4,False
comp_ILPD_1,ILPD,empirical,composition,Stacked bar,384,hard,0.00383685270988625,99.61778124607315,4,False
comp_ILPD_1,ILPD,empirical,composition,Stacked bar,384,soft,0.0077517632628821,99.23078643516499,4,False
cohort_ILPD,ILPD,empirical,composition,Bar chart,256,hard,0.00244401261775105,99.75619460169465,4,False
cohort_ILPD,ILPD,empirical,composition,Bar chart,256,soft,0.000417552126911825,99.95826221500971,4,True
cohort_ILPD,ILPD,empirical,composition,Pie chart,256,hard,0.0009356487491899365,99.90652258710547,4,True
cohort_ILPD,ILPD,empirical,composition,Pie chart,256,soft,0.001209876765710125,99.87915852671985,4,False
cohort_ILPD,ILPD,empirical,composition,Donut chart,256,hard,0.001004680510538225,99.89963278593005,4,False
cohort_ILPD,ILPD,empirical,composition,Donut chart,256,soft,0.00122743915840115,99.87740656014853,4,False
cohort_ILPD,ILPD,empirical,composition,Stacked bar,256,hard,0.002643615549254375,99.73633547271866,4,False
cohort_ILPD,ILPD,empirical,composition,Stacked bar,256,soft,0.00135011772378785,99.86517026363798,4,False
cohort_ILPD,ILPD,empirical,composition,Bar chart,384,hard,0.002069573907171672,99.79347003830262,4,False
cohort_ILPD,ILPD,empirical,composition,Bar chart,384,soft,0.00023327189144720087,99.97667825116373,4,True
cohort_ILPD,ILPD,empirical,composition,Pie chart,384,hard,0.0004857033052632398,99.9514532487912,4,True
cohort_ILPD,ILPD,empirical,composition,Pie chart,384,soft,0.0005792008590408,99.94211344204001,4,False
cohort_ILPD,ILPD,empirical,composition,Donut chart,384,hard,0.0005418325740198,99.9458460849532,4,False
