key,task,dataset,kind,observer,selected,runner_up,reference_score,runner_reference_score,reference_margin,selected_test_score,runner_test_score,default,default_test_score,default_test_loss,selected_test_loss,transfer_gain,reference_ties,selected_still_best
assoc_bidmc_12,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.75942638094392,97.2284887086205,2.530937672323418,99.75942638094392,97.13715134725703,Scatter plot,97.13715134725703,0.029472231921940324,0.0024115377141146,0.027060694207825725,1,True
assoc_bidmc_12,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.75942638094392,97.22219363170359,2.5372327492403315,99.75942638094392,97.22847083243019,Scatter plot,97.22847083243019,0.028505325074446926,0.0024115377141146,0.026093787360332327,1,True
assoc_bidmc_13,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.47189898825883,93.65404881045308,5.817850177805752,99.47189898825883,93.66686843967106,Scatter plot,93.66686843967106,0.0676133585527946,0.0053090472496508,0.0623043113031438,1,True
assoc_bidmc_13,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.47189898825883,93.65547697378508,5.816422014473744,99.47189898825883,93.65252789246041,Scatter plot,93.65252789246041,0.06777683689252136,0.0053090472496508,0.06246778964287056,1,True
assoc_bidmc_14,association,BIDMC,empirical,hard,Heatmap,Scatter plot,100.0,98.02112068306532,1.9788793169346803,100.0,97.23124778695983,Scatter plot,97.23124778695983,0.028475950644042874,2.775557561562892e-17,0.028475950644042847,1,True
assoc_bidmc_14,association,BIDMC,empirical,soft,Heatmap,Scatter plot,100.0,98.02491913038152,1.9750808696184805,100.0,98.02452880783792,Scatter plot,98.02452880783792,0.02015282517740715,2.775557561562892e-17,0.020152825177407123,1,True
assoc_bidmc_15,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.67526305678966,96.55190293803335,3.1233601187563096,99.67526305678966,95.8875378814235,Scatter plot,95.8875378814235,0.0428883899768296,0.0032579491967362,0.0396304407800934,1,True
assoc_bidmc_15,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.67526305678966,96.01237533563548,3.6628877211541777,99.67526305678966,96.02115183006528,Scatter plot,96.02115183006528,0.041437205179295625,0.0032579491967362,0.038179255982559425,1,True
assoc_bidmc_16,association,BIDMC,empirical,hard,Heatmap,Scatter plot,100.0,94.23356642109079,5.766433578909215,100.0,93.99976431684034,Scatter plot,93.99976431684034,0.06383245454674726,5.551115123125783e-17,0.0638324545467472,1,True
assoc_bidmc_16,association,BIDMC,empirical,soft,Heatmap,Scatter plot,100.0,94.22978075680376,5.770219243196237,100.0,94.23629902615441,Scatter plot,94.23629902615441,0.06116221703747018,5.551115123125783e-17,0.06116221703747012,1,True
assoc_bidmc_17,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.77173528793779,98.01624383658068,1.755491451357102,99.77173528793779,98.00824648830077,Scatter plot,98.00824648830077,0.020322305347407525,0.0022878695193928,0.018034435828014724,1,True
assoc_bidmc_17,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.77173528793779,97.7360218798282,2.0357134081095865,99.77173528793779,97.73762101054541,Scatter plot,97.73762101054541,0.023147473470942127,0.0022878695193928,0.020859603951549326,1,True
assoc_bidmc_18,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.66215595423407,98.83889372340118,0.8232622308328814,99.66215595423407,98.15734767717058,Scatter plot,98.15734767717058,0.018772433917934726,0.0033898930093492,0.015382540908585526,1,True
assoc_bidmc_18,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.66215595423407,98.83888251429558,0.8232734399384896,99.66215595423407,98.84323639634114,Scatter plot,98.84323639634114,0.01170301222251035,0.0033898930093492,0.00831311921316115,1,True
assoc_bidmc_19,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.5822183538373,99.44162923458698,0.14058911925032191,99.17716215802439,99.44162923458698,Scatter plot,99.17716215802439,0.0082966463656678,0.0082966463656678,0.0,1,False
assoc_bidmc_19,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.55190296962746,99.44162923458698,0.11027373504047944,99.5555415384009,99.44162923458698,Scatter plot,99.5555415384009,0.004464427140177574,0.004464427140177574,0.0,1,True
assoc_bidmc_20,association,BIDMC,empirical,hard,Heatmap,Scatter plot,98.94027261631295,96.95707896229456,1.9831936540183932,98.94027261631295,96.46615653608238,Scatter plot,96.46615653608238,0.036632987057961724,0.0107107788938143,0.025922208164147427,1,True
assoc_bidmc_20,association,BIDMC,empirical,soft,Heatmap,Scatter plot,98.94027261631295,96.67517778922533,2.2650948270876228,98.94027261631295,96.67566983330492,Scatter plot,96.67566983330492,0.03438641979338865,0.0107107788938143,0.02367564089957435,1,True
assoc_bidmc_21,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.6521059276788,99.36311962282866,0.2889863048501411,99.43669758546932,99.36311962282866,Scatter plot,99.43669758546932,0.005664934860155575,0.005664934860155575,0.0,1,True
assoc_bidmc_21,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.8972829377284,99.36311962282866,0.5341633148997431,99.90433928982415,99.36311962282866,Scatter plot,99.90433928982415,0.0009575230751322,0.0009575230751322,0.0,1,True
assoc_bidmc_22,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.8030977716222,99.20593083440752,0.5971669372146806,99.45158052623384,99.20593083440752,Scatter plot,99.45158052623384,0.005514436983950176,0.005514436983950176,0.0,1,True
assoc_bidmc_22,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.8522597791528,99.20593083440752,0.646328944745278,99.84861864704578,99.20593083440752,Scatter plot,99.84861864704578,0.00151610863530655,0.00151610863530655,0.0,1,True
assoc_bidmc_23,association,BIDMC,empirical,hard,Heatmap,Scatter plot,98.62557416577968,96.42326836531856,2.2023058004611187,98.62557416577968,95.6562248196528,Scatter plot,95.6562248196528,0.04541027192466368,0.0139357955159788,0.03147447640868488,1,True
assoc_bidmc_23,association,BIDMC,empirical,soft,Heatmap,Scatter plot,98.62557416577968,96.4191434970235,2.206430668756184,98.62557416577968,96.43725074935247,Scatter plot,96.43725074935247,0.0369437040455184,0.0139357955159788,0.0230079085295396,1,True
assoc_bidmc_24,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.4986349841992,99.4813138788691,0.017321105330097453,99.4986349841992,99.69991395851443,Scatter plot,99.69991395851443,0.003009892682660017,0.005038913507511,-0.002029020824850983,1,False
assoc_bidmc_24,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.59964712019526,99.4986349841992,0.10101213599605785,99.59479429339913,99.4986349841992,Scatter plot,99.59479429339913,0.004068543034560074,0.004068543034560074,0.0,1,True
assoc_bidmc_25,association,BIDMC,empirical,hard,Heatmap,Scatter plot,98.55624594595248,93.90535578747037,4.650890158482113,98.55624594595248,94.29997130630981,Scatter plot,94.29997130630981,0.060445709735956143,0.0146490366002705,0.04579667313568564,1,True
assoc_bidmc_25,association,BIDMC,empirical,soft,Heatmap,Scatter plot,98.55624594595248,93.80265747363154,4.753588472320942,98.55624594595248,93.81883218470965,Scatter plot,93.81883218470965,0.06588408394511805,0.0146490366002705,0.051235047344847545,1,True
assoc_bidmc_26,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.52741230380514,99.20185299859689,0.3255593052082446,99.61616370818398,99.20185299859689,Scatter plot,99.61616370818398,0.003853152716665975,0.003853152716665975,0.0,1,True
assoc_bidmc_26,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.7194661047712,99.20185299859689,0.5176131061743092,99.7070927825217,99.20185299859689,Scatter plot,99.7070927825217,0.0029376768422801247,0.0029376768422801247,0.0,1,True
assoc_bidmc_27,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.02748525333028,98.09184460961815,0.9356406437121336,99.02748525333028,97.99180286817332,Scatter plot,97.99180286817332,0.020493521631888625,0.0098206547826783,0.010672866849210325,1,True
assoc_bidmc_27,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.02748525333028,98.03995304680501,0.9875322065252732,99.02748525333028,98.01334997932626,Scatter plot,98.01334997932626,0.020269177832333823,0.0098206547826783,0.010448523049655522,1,True
assoc_bidmc_28,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.21485308143059,99.03526658596103,0.1795864954695645,99.22601961492036,99.03526658596103,Scatter plot,99.22601961492036,0.007800175680565775,0.007800175680565775,0.0,1,True
assoc_bidmc_28,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.43279499810899,99.03526658596103,0.3975284121479632,99.40819415539976,99.03526658596103,Scatter plot,99.40819415539976,0.00595329036633645,0.00595329036633645,0.0,1,True
assoc_bidmc_29,association,BIDMC,empirical,hard,Heatmap,Scatter plot,100.0,97.79518199545716,2.204818004542844,100.0,97.24796839470024,Scatter plot,97.24796839470024,0.028299116688279776,8.326672684688674e-17,0.028299116688279693,1,True
assoc_bidmc_29,association,BIDMC,empirical,soft,Heatmap,Scatter plot,100.0,97.79763695653739,2.2023630434626114,100.0,97.79747004357554,Scatter plot,97.79747004357554,0.0225213387978552,8.326672684688674e-17,0.022521338797855117,1,True
assoc_bidmc_30,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.16043807220692,93.99954210749179,5.160895964715124,99.16043807220692,93.98514344389628,Scatter plot,93.98514344389628,0.06399795048133602,0.0084667024885644,0.05553124799277162,1,True
assoc_bidmc_30,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.16043807220692,93.99793307155727,5.162505000649645,99.16043807220692,93.99616900645613,Scatter plot,93.99616900645613,0.06387314565055838,0.0084667024885644,0.05540644316199397,1,True
assoc_bidmc_31,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.07055522027152,96.0222549233401,3.0483002969314157,99.07055522027152,95.85030473202868,Scatter plot,95.85030473202868,0.04329350104386978,0.0093816450070556,0.03391185603681418,1,True
assoc_bidmc_31,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.07055522027152,95.42132246091602,3.649232759355499,99.07055522027152,95.4398078636979,Scatter plot,95.4398078636979,0.04778081849048492,0.0093816450070556,0.03839917348342932,1,True
assoc_bidmc_32,association,BIDMC,empirical,hard,Heatmap,Scatter plot,98.9082401325414,84.77604523525132,14.132194897290077,98.9082401325414,85.1275462693587,Scatter plot,85.1275462693587,0.17470788695802658,0.0110381083112549,0.16366977864677168,1,True
assoc_bidmc_32,association,BIDMC,empirical,soft,Heatmap,Scatter plot,98.9082401325414,84.7780308408971,14.130209291644292,98.9082401325414,84.77254573677696,Scatter plot,84.77254573677696,0.1796271909835649,0.0110381083112549,0.16858908267231,1,True
assoc_bidmc_33,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.44119397114687,99.23613517989965,0.20505879124722526,99.21423638206488,99.23613517989965,Scatter plot,99.21423638206488,0.0079198676176794,0.0079198676176794,0.0,1,False
assoc_bidmc_33,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.58557839973768,99.23613517989965,0.3494432198380366,99.57236975064343,99.23613517989965,Scatter plot,99.57236975064343,0.0042946677921542505,0.0042946677921542505,0.0,1,True
assoc_bidmc_34,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.39369155332248,97.35332774464344,2.0403638086790465,99.39369155332248,96.97021496482289,Scatter plot,96.97021496482289,0.0312444912726676,0.0061000697046477,0.0251444215680199,1,True
assoc_bidmc_34,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.39369155332248,97.12956529185034,2.2641262614721427,99.39369155332248,97.18476623059965,Scatter plot,97.18476623059965,0.028967850400754874,0.0061000697046477,0.022867780696107173,1,True
assoc_bidmc_35,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.55584887838972,99.51722890208084,0.0386199763088797,99.60237718786962,99.51722890208084,Scatter plot,99.60237718786962,0.0039921016280605,0.0039921016280605,0.0,1,True
assoc_bidmc_35,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.92731538700863,99.51722890208084,0.4100864849277883,99.94371387652983,99.51722890208084,Scatter plot,99.94371387652983,0.0005631782258932,0.0005631782258932,0.0,1,True
assoc_bidmc_36,association,BIDMC,empirical,hard,Heatmap,Scatter plot,98.78455197973916,96.96202458568037,1.8225273940587954,98.78455197973916,97.16051936886286,Scatter plot,97.16051936886286,0.029224634137218475,0.0123040292829402,0.016920604854278275,1,True
assoc_bidmc_36,association,BIDMC,empirical,soft,Heatmap,Scatter plot,98.78455197973916,97.10469862912231,1.6798533506168525,98.78455197973916,97.08788622165078,Scatter plot,97.08788622165078,0.02999461510265945,0.0123040292829402,0.01769058581971925,1,True
assoc_bidmc_37,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.76378978578147,88.20321108991689,11.560578695864578,99.76378978578147,88.60177900419,Scatter plot,88.60177900419,0.12864550942336003,0.0023676948793319,0.12627781454402814,1,True
assoc_bidmc_37,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.76378978578147,88.94749701243273,10.816292773348735,99.76378978578147,88.94942217656325,Scatter plot,88.94942217656325,0.12423439695315287,0.0023676948793319,0.12186670207382097,1,True
assoc_bidmc_38,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.9175108516814,98.9950138037998,0.9224970478816061,99.9175108516814,98.98817896027566,Scatter plot,98.98817896027566,0.0102216350512962,0.0008255724909026,0.0093960625603936,1,True
assoc_bidmc_38,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.9175108516814,98.9218241262277,0.9956867254536945,99.9175108516814,98.92578727294058,Scatter plot,98.92578727294058,0.010858773598592676,0.0008255724909026,0.010033201107690076,1,True
assoc_bidmc_39,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.7202757290668,91.75582152980014,7.964454199266655,99.7202757290668,91.48180261770372,Scatter plot,91.48180261770372,0.09311357164542614,0.0028050892247148,0.09030848242071134,1,True
assoc_bidmc_39,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.7202757290668,91.75532786649075,7.964947862576054,99.7202757290668,91.76239933987961,Scatter plot,91.76239933987961,0.08977098157175531,0.0028050892247148,0.08696589234704051,1,True
assoc_bidmc_40,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.5556620538014,98.63534900212981,0.9203130516715845,99.5556620538014,98.8520865864186,Scatter plot,98.8520865864186,0.011612434832904275,0.0044632112029799,0.0071492236299243745,1,True
assoc_bidmc_40,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.5556620538014,98.50883937032924,1.0468226834721577,99.5556620538014,98.5099436898855,Scatter plot,98.5099436898855,0.0151259482474711,0.0044632112029799,0.0106627370444912,1,True
assoc_bidmc_41,association,BIDMC,empirical,hard,Scatter plot,Heatmap,99.45564567421715,99.16991345691035,0.2857322173068013,98.8835899835972,99.16991345691035,Scatter plot,98.8835899835972,0.01129014446773195,0.01129014446773195,0.0,1,False
assoc_bidmc_41,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.97032246166351,99.16991345691035,0.8004090047531633,99.93625658047188,99.16991345691035,Scatter plot,99.93625658047188,0.0006378407768034655,0.0006378407768034655,0.0,1,True
assoc_bidmc_42,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.77551737471967,98.14558855911358,1.6299288156060925,99.77551737471967,98.13450061589712,Scatter plot,98.13450061589712,0.0190096181505475,0.0022498768353889,0.016759741315158602,1,True
assoc_bidmc_42,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.77551737471967,98.1424856209924,1.6330317537272663,99.77551737471967,98.14801379067053,Scatter plot,98.14801379067053,0.018869319284233053,0.0022498768353889,0.016619442448844154,1,True
assoc_bidmc_43,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.31147131364844,99.24138872739739,0.07008258625104702,99.31147131364844,99.09024513063373,Scatter plot,99.09024513063373,0.0091810739610838,0.006933022713731,0.0022480512473528006,1,True
assoc_bidmc_43,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.31147131364844,98.96132415457969,0.3501471590687544,99.31147131364844,98.94433857770461,Scatter plot,98.94433857770461,0.010669245329952249,0.006933022713731,0.0037362226162212485,1,True
assoc_bidmc_44,association,BIDMC,empirical,hard,Heatmap,Scatter plot,100.0,95.83529889904027,4.164701100959732,100.0,95.74454257593797,Scatter plot,95.74454257593797,0.044445952840465076,5.551115123125783e-17,0.04444595284046502,1,True
assoc_bidmc_44,association,BIDMC,empirical,soft,Heatmap,Scatter plot,100.0,95.82988240992631,4.170117590073687,100.0,95.83758020817011,Scatter plot,95.83758020817011,0.043432020954500626,5.551115123125783e-17,0.04343202095450057,1,True
assoc_bidmc_45,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.64454272600163,97.32667806042329,2.317864665578341,99.64454272600163,97.41917460604122,Scatter plot,97.41917460604122,0.026491965307605225,0.0035672527995416,0.022924712508063626,1,True
assoc_bidmc_45,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.64454272600163,97.09591303091611,2.5486296950855234,99.64454272600163,97.081818111013,Scatter plot,97.081818111013,0.030058995039112725,0.0035672527995416,0.026491742239571126,1,True
assoc_bidmc_46,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.87959460384938,93.98919477834879,5.8903998255005945,99.87959460384938,93.90166627483897,Scatter plot,93.90166627483897,0.0649438286570116,0.0012055054551249,0.0637383232018867,1,True
assoc_bidmc_46,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.87959460384938,93.98731752924348,5.8922770746059,99.87959460384938,93.99645458464252,Scatter plot,93.99645458464252,0.06386991341201455,0.0012055054551249,0.06266440795688964,1,True
assoc_bidmc_47,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.98585657538146,95.14301963115524,4.842836944226221,99.98585657538146,95.52794923224398,Scatter plot,95.52794923224398,0.04681405602965205,0.0001414542526609,0.04667260177699115,1,True
assoc_bidmc_47,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.98585657538146,95.13985073373377,4.846005841647695,99.98585657538146,95.13554294317714,Scatter plot,95.13554294317714,0.05113185783496629,0.0001414542526609,0.050990403582305395,1,True
assoc_bidmc_48,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.42494196946993,95.30382698522213,4.1211149842477965,99.42494196946993,95.20048282799308,Scatter plot,95.20048282799308,0.05041484065452275,0.0057838407459837,0.044630999908539054,1,True
assoc_bidmc_48,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.42494196946993,95.29610391701158,4.128838052458349,99.42494196946993,95.32277191609,Scatter plot,95.32277191609,0.049067268921084595,0.0057838407459837,0.04328342817510089,1,True
assoc_bidmc_49,association,BIDMC,empirical,hard,Heatmap,Scatter plot,100.0,94.02988285457725,5.970117145422748,100.0,93.67308284269899,Scatter plot,93.67308284269899,0.06754253159283236,1.1102230246251563e-16,0.06754253159283224,1,True
assoc_bidmc_49,association,BIDMC,empirical,soft,Heatmap,Scatter plot,100.0,94.02560918645977,5.974390813540225,100.0,94.03358263034235,Scatter plot,94.03358263034235,0.06344985698473685,1.1102230246251563e-16,0.06344985698473674,1,True
assoc_bidmc_50,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.84087713251367,95.75967935541397,4.081197777099703,99.84087713251367,95.46650881817159,Scatter plot,95.46650881817159,0.047487765478708754,0.0015937647189853,0.045894000759723455,1,True
assoc_bidmc_50,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.84087713251367,95.21767401304858,4.623203119465089,99.84087713251367,95.22146392118694,Scatter plot,95.22146392118694,0.050183392294495345,0.0015937647189853,0.048589627575510046,1,True
assoc_bidmc_51,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.8050237077263,95.86910144596472,3.93592226176159,99.8050237077263,96.2966791913645,Scatter plot,96.2966791913645,0.03845740932847868,0.0019535719248429,0.03650383740363578,1,True
assoc_bidmc_51,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.8050237077263,95.86415238617629,3.94087132155002,99.8050237077263,95.86644716795723,Scatter plot,95.86644716795723,0.04311782645705855,0.0019535719248429,0.04116425453221565,1,True
assoc_bidmc_52,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.80770507864074,95.11047780900074,4.6972272696399955,99.80770507864074,95.17448879021244,Scatter plot,95.17448879021244,0.0507017297505444,0.0019266540715243,0.0487750756790201,1,True
assoc_bidmc_52,association,BIDMC,empirical,soft,Heatmap,Scatter plot,99.80770507864074,94.92078350551688,4.886921573123857,99.80770507864074,94.93027608844541,Scatter plot,94.93027608844541,0.053404710493322405,0.0019266540715243,0.051478056421798105,1,True
assoc_bidmc_53,association,BIDMC,empirical,hard,Heatmap,Scatter plot,99.75471909552918,99.62403289353479,0.1306862019943935,99.75471909552918,99.49735443913153,Scatter plot,99.49735443913153,0.0050518485009163,0.0024588401099694,0.0025930083909469002,1,True
assoc_bidmc_53,association,BIDMC,empirical,soft,Scatter plot,Heatmap,99.81732029701448,99.75471909552918,0.06260120148529325,99.8197041178017,99.75471909552918,Scatter plot,99.8197041178017,0.0018062153538895,0.0018062153538895,0.0,1,True
cohort_CKD,composition,CKD,empirical,hard,Pie chart,Donut chart,99.9055360961621,99.90146086422826,0.004075231933839518,99.94324982769155,99.93734925988694,Bar chart,99.77267013929503,0.002278478268523725,0.00056782396416265,0.001710654304361075,1,True
cohort_CKD,composition,CKD,empirical,soft,Bar chart,Pie chart,99.90703812509632,99.86875453850259,0.03828358659373521,99.97197928748463,99.93572777603703,Bar chart,99.97197928748463,0.0002802856631936156,0.0002802856631936156,0.0,1,True
cohort_Cleveland,composition,Cleveland,empirical,hard,Pie chart,Donut chart,99.92776967382538,99.91535701922955,0.012412654595834738,99.95115585640993,99.93475732018653,Bar chart,99.69287997615524,0.0030806615669867754,0.0004886801275239788,0.0025919814394627966,1,True
cohort_Cleveland,composition,Cleveland,empirical,soft,Pie chart,Bar chart,99.86499227872885,99.85337333612596,0.011618942602893867,99.93212130175733,99.93774847639578,Bar chart,99.93774847639578,0.000622903002651875,0.0006792480471589501,-5.634504450707507e-05,1,False
cohort_HeartFailure,composition,HeartFailure,empirical,hard,Pie chart,Donut chart,99.95024323078222,99.94105963196222,0.009183598820001748,99.95425024673742,99.94201126139295,Bar chart,99.72786102142132,0.002728815957661325,0.00045770693241805,0.0022711090252432752,1,True
cohort_HeartFailure,composition,HeartFailure,empirical,soft,Pie chart,Donut chart,99.87390549474637,99.83574016713084,0.03816532761553049,99.93949102341342,99.90960722993263,Bar chart,99.86120813569521,0.0013898476384963249,0.0006054561211683,0.0007843915173280249,1,True
cohort_ILPD,composition,ILPD,empirical,hard,Pie chart,Donut chart,99.90652258710547,99.89963278593005,0.006889801175418597,99.9514532487912,99.9458460849532,Bar chart,99.79347003830262,0.002069573907171672,0.0004857033052632398,0.0015838706019084322,1,True
cohort_ILPD,composition,ILPD,empirical,soft,Bar chart,Pie chart,99.95826221500971,99.87915852671985,0.07910368828986236,99.97667825116373,99.94211344204001,Bar chart,99.97667825116373,0.00023327189144720087,0.00023327189144720087,0.0,1,True
cohort_Retinopathy,composition,Retinopathy,empirical,hard,Pie chart,Donut chart,99.91571941769197,99.9077999477426,0.007919469949371205,99.94569535536661,99.93730885507628,Bar chart,99.6759910868323,0.0032506214348593247,0.0005433415060078601,0.0027072799288514644,1,True
cohort_Retinopathy,composition,Retinopathy,empirical,soft,Bar chart,Pie chart,99.9339729351568,99.86434060477453,0.06963233038227656,99.9205178705747,99.93269371533376,Bar chart,99.9205178705747,0.0007954535376632001,0.0007954535376632001,0.0,1,False
cohort_WDBC,composition,WDBC,empirical,hard,Pie chart,Donut chart,99.94109013548122,99.93078395840931,0.010306177071910838,99.95386992953226,99.93819867217978,Bar chart,99.73113487573502,0.0026958995763959248,0.0004615136012269926,0.0022343859751689323,1,True
cohort_WDBC,composition,WDBC,empirical,soft,Pie chart,Bar chart,99.8718810618816,99.86799362468363,0.003887437197960253,99.93822840090614,99.86964203465169,Bar chart,99.86964203465169,0.001305281191486325,0.0006180977998335001,0.0006871833916528249,1,True
comp_BIDMC_0,composition,BIDMC,empirical,hard,Donut chart,Pie chart,99.75352095812194,99.73406538192953,0.01945557619241356,99.85716009589835,99.85223375769296,Bar chart,99.42254121480039,0.00580812739388775,0.001430442283402375,0.004377685110485375,1,True
comp_BIDMC_0,composition,BIDMC,empirical,soft,Pie chart,Donut chart,99.44418278287851,99.03047339500837,0.4137093878701421,99.66441558166959,99.39101653258513,Bar chart,98.69176043445458,0.013255813451765025,0.0033671437932171,0.009888669658547924,1,True
comp_BIDMC_1,composition,BIDMC,empirical,hard,Pie chart,Donut chart,99.71940653427461,99.7183304173455,0.0010761169291129136,99.8410213308471,99.83552867654318,Bar chart,99.36005781864068,0.006440638174017475,0.0015923181377130503,0.0048483200363044245,1,True
comp_BIDMC_1,composition,BIDMC,empirical,soft,Pie chart,Donut chart,99.40991365634734,98.95732253284697,0.452591123500369,99.64108158326998,99.34289405941489,Bar chart,98.59126274082315,0.014288662301446799,0.0036021128135794497,0.010686549487867349,1,True
comp_CKD_0,composition,CKD,empirical,hard,Pie chart,Donut chart,99.72958338289179,99.69505448152016,0.03452890137162967,99.84090724118572,99.8125091079115,Bar chart,99.30714275710125,0.006976912472382976,0.00159346267186815,0.005383449800514826,1,True
comp_CKD_0,composition,CKD,empirical,soft,Pie chart,Donut chart,99.33534207255273,98.82204100628843,0.5133010662643045,99.57436155866509,99.2218903709828,Bar chart,98.39532395791882,0.0163084583447019,0.00427457866334535,0.01203387968135655,1,True
comp_CKD_1,composition,CKD,empirical,hard,Donut chart,Pie chart,99.7602410284092,99.74753329723022,0.01270773117897761,99.85703082867742,99.86017449895839,Bar chart,99.44666316357414,0.0055641568939895,0.00143173865812085,0.00413241823586865,1,False
comp_CKD_1,composition,CKD,empirical,soft,Pie chart,Donut chart,99.47485434140393,99.10734786727187,0.36750647413205684,99.68270408693891,99.4406569003521,Bar chart,98.82056333949147,0.0119351339503769,0.00318305884624015,0.00875207510413675,1,True
comp_Cleveland_0,composition,Cleveland,empirical,hard,Pie chart,Donut chart,99.72109391510403,99.70520201212673,0.015891902977301697,99.83968341744425,99.81827683059308,Bar chart,99.34746461633613,0.006568213755467825,0.0016057400931997002,0.004962473662268125,1,True
comp_Cleveland_0,composition,Cleveland,empirical,soft,Pie chart,Donut chart,99.38890798880202,98.9376377655992,0.45127022320281185,99.62762661580501,99.32697142864602,Bar chart,98.55247098013551,0.0146879018401909,0.0037376518626803,0.010950249977510599,1,True
comp_Cleveland_1,composition,Cleveland,empirical,hard,Donut chart,Pie chart,99.76443326637067,99.74954226557372,0.014891000796950493,99.85667551679316,99.86148430201895,Bar chart,99.39500081049164,0.006086817089139799,0.0014353019712009,0.004651515117938899,1,False
comp_Cleveland_1,composition,Cleveland,empirical,soft,Pie chart,Donut chart,99.46460813979982,99.0964048536053,0.3682032861945146,99.67534455304272,99.42582963120263,Bar chart,98.78559290551922,0.012293362410065924,0.003257128916013,0.009036233494052925,1,True
comp_HAR_0,composition,HAR,empirical,hard,Pie chart,Donut chart,99.90017685955752,99.88687008219775,0.013306777359773037,99.92969084889504,99.9190987429972,Bar chart,99.67046376171994,0.003306257700053075,0.00070358619653155,0.002602671503521525,1,True
comp_HAR_0,composition,HAR,empirical,soft,Pie chart,Stacked bar,99.54816658716847,99.19440959247304,0.35375699469543065,99.68788735841913,99.51091624983985,Bar chart,99.06864533126473,0.00940110431126825,0.0031308983453396,0.00627020596592865,1,True
comp_HAR_1,composition,HAR,empirical,hard,Pie chart,Donut chart,99.6226865611884,99.55791748751383,0.06476907367456874,99.76658682727286,99.72449002305716,Bar chart,99.33794415184055,0.0066646824011928245,0.0023395926446923,0.004325089756500524,1,True
comp_HAR_1,composition,HAR,empirical,soft,Pie chart,Donut chart,99.31466061554964,98.91394917174168,0.400711443807964,99.58766427598354,99.32722605548354,Bar chart,98.56112976886367,0.01459875951615645,0.00414042971099075,0.0104583298051657,1,True
